trial,mismatch,method,target,assumed_relative_error,true_relative_error,residual_gap,clipped
2475,identity,ejar_correct_map,long_2link,0.7660162374294565,0.7660162374294565,0.0,0
2475,identity,ejar_assumed_map,long_2link,0.7660162374294565,0.7660162374294565,0.0,0
2476,rotate_30,raw_joint,needle_5link,1.8753676955713745,1.8753676955713745,0.0,1
2476,rotate_30,ejar_correct_map,needle_5link,0.17130278647115726,0.17130278647115726,0.0,1
2476,rotate_30,ejar_assumed_map,needle_5link,0.004764564171841032,0.5186424599608123,0.026567454732793174,0
2477,scale_x2,raw_joint,heavy_3link,2.001670774438496,2.001670774438496,0.0,0
2477,scale_x2,ejar_correct_map,heavy_3link,0.002409441799724646,0.002409441799724646,0.0,0
2477,scale_x2,ejar_assumed_map,heavy_3link,0.0027853672205903858,0.9934176294811712,0.034904724240655896,0
2478,swap_axes,raw_joint,short_2link,1.6035021812914132,1.6035021812914132,0.0,0
2478,swap_axes,ejar_correct_map,short_2link,0.8093702754001038,0.8093702754001038,0.0,1
2478,swap_axes,ejar_assumed_map,short_2link,0.09912515639328498,1.8023176136293908,0.19393308398075992,1
2479,drop_y,raw_joint,soft_5link,1.1691002808062385,1.1691002808062385,0.0,0
2479,drop_y,ejar_correct_map,soft_5link,0.42029168657063753,0.42029168657063753,0.0,1
2479,drop_y,ejar_assumed_map,soft_5link,0.42865443220101485,0.44259885272087973,0.0015504305284691836,1
2480,identity,raw_joint,asym_3link,1.6166953390101224,1.6166953390101224,0.0,0
2480,identity,ejar_correct_map,asym_3link,0.002606029371613258,0.002606029371613258,0.0,0
2480,identity,ejar_assumed_map,asym_3link,0.002606029371613258,0.002606029371613258,0.0,0
2481,rotate_30,raw_joint,large_6link,2.699090254639196,2.699090254639196,0.0,0
2481,rotate_30,ejar_correct_map,large_6link,0.016488706851793124,0.016488706851793124,0.0,0
2481,rotate_30,ejar_assumed_map,large_6link,0.04160083213117353,0.5008206074827237,0.01824574689872849,1
2482,scale_x2,raw_joint,long_4link,1.679889460159258,1.679889460159258,0.0,0
2482,scale_x2,ejar_correct_map,long_4link,0.006261162745399817,0.006261162745399817,0.0,0
2482,scale_x2,ejar_assumed_map,long_4link,0.3861008121395263,0.255180812779798,0.019524002816936923,1
2483,swap_axes,raw_joint,wide_2link,1.1395436065825624,1.1395436065825624,0.0,0
2483,swap_axes,ejar_correct_map,wide_2link,0.0035252105689513352,0.0035252105689513352,0.0,0
2483,swap_axes,ejar_assumed_map,wide_2link,0.013949062096810882,1.5326207524885374,0.022449176818681388,0
2484,drop_y,raw_joint,snake_6link,0.7817334391715282,0.7817334391715282,0.0,0
2484,drop_y,ejar_correct_map,snake_6link,0.4579551108923379,0.4579551108923379,0.0,1
2484,drop_y,ejar_assumed_map,snake_6link,0.012209078071515257,0.9504804487799109,0.06550868109723694,0
2485,identity,raw_joint,redundant_4link,1.6218734621719564,1.6218734621719564,0.0,1
2485,identity,ejar_correct_map,redundant_4link,0.5913266614908421,0.5913266614908421,0.0,1
2485,identity,ejar_assumed_map,redundant_4link,0.5913266614908421,0.5913266614908421,0.0,1
2486,rotate_30,raw_joint,long_2link,0.33629852167031393,0.33629852167031393,0.0,0
2486,rotate_30,ejar_correct_map,long_2link,0.1604714002712554,0.1604714002712554,0.0,1
2486,rotate_30,ejar_assumed_map,long_2link,0.0024196829490901878,0.5152287251674549,0.03423892286302875,0
2487,scale_x2,raw_joint,needle_5link,1.678527714290047,1.678527714290047,0.0,0
2487,scale_x2,ejar_correct_map,needle_5link,0.009845386437698351,0.009845386437698351,0.0,0
2487,scale_x2,ejar_assumed_map,needle_5link,0.008584571510242977,0.8290769795866149,0.02203644845587492,0
2488,swap_axes,raw_joint,heavy_3link,0.805122780067296,0.805122780067296,0.0,0
2488,swap_axes,ejar_correct_map,heavy_3link,0.017302341830269116,0.017302341830269116,0.0,0
2488,swap_axes,ejar_assumed_map,heavy_3link,0.013450096435612598,1.985890761725882,0.06177374630949791,0
2489,drop_y,raw_joint,short_2link,0.5362755617506934,0.5362755617506934,0.0,0
2489,drop_y,ejar_correct_map,short_2link,0.49753603317982903,0.49753603317982903,0.0,1
2489,drop_y,ejar_assumed_map,short_2link,0.6912848791903354,0.9285747696189087,0.04968329323469635,1
2490,identity,raw_joint,soft_5link,1.4020994296795097,1.4020994296795097,0.0,0
2490,identity,ejar_correct_map,soft_5link,0.9601328475129015,0.9601328475129015,0.0,1
2490,identity,ejar_assumed_map,soft_5link,0.9601328475129015,0.9601328475129015,0.0,1
2491,rotate_30,raw_joint,asym_3link,1.1609342530490565,1.1609342530490565,0.0,0
2491,rotate_30,ejar_correct_map,asym_3link,0.005694044511510155,0.005694044511510155,0.0,0
2491,rotate_30,ejar_assumed_map,asym_3link,0.0013622866938684537,0.5181854150482709,0.00782520206413438,0
2492,scale_x2,raw_joint,large_6link,1.272246755317573,1.272246755317573,0.0,0
2492,scale_x2,ejar_correct_map,large_6link,0.004145779026120842,0.004145779026120842,0.0,0
2492,scale_x2,ejar_assumed_map,large_6link,0.36467455649105757,0.32990183594946604,0.022228616905874486,1
2493,swap_axes,raw_joint,long_4link,0.6784710451323599,0.6784710451323599,0.0,0
2493,swap_axes,ejar_correct_map,long_4link,0.013389114686622702,0.013389114686622702,0.0,0
2493,swap_axes,ejar_assumed_map,long_4link,0.028101356499254916,1.4661851109944712,0.05388145445218858,0
2494,drop_y,raw_joint,wide_2link,0.7609856078131425,0.7609856078131425,0.0,0
2494,drop_y,ejar_correct_map,wide_2link,0.48648844192868657,0.48648844192868657,0.0,1
2494,drop_y,ejar_assumed_map,wide_2link,0.005722223429526897,0.9468926718532076,0.05956338493058371,0
2495,identity,raw_joint,snake_6link,0.25280920563691706,0.25280920563691706,0.0,0
2495,identity,ejar_correct_map,snake_6link,0.002425828411620281,0.002425828411620281,0.0,0
2495,identity,ejar_assumed_map,snake_6link,0.002425828411620281,0.002425828411620281,0.0,0
2496,rotate_30,raw_joint,redundant_4link,0.8563466256726827,0.8563466256726827,0.0,0
2496,rotate_30,ejar_correct_map,redundant_4link,0.001897370453095513,0.001897370453095513,0.0,0
2496,rotate_30,ejar_assumed_map,redundant_4link,0.0032681127450985407,0.5155206215740873,0.016380168406773796,0
2497,scale_x2,raw_joint,long_2link,1.2185377537078053,1.2185377537078053,0.0,0
2497,scale_x2,ejar_correct_map,long_2link,0.0055060568848386855,0.0055060568848386855,0.0,0
2497,scale_x2,ejar_assumed_map,long_2link,0.11262937354044023,0.47541876372144587,0.015487779212369997,1
2498,swap_axes,raw_joint,needle_5link,0.35950556895909896,0.35950556895909896,0.0,0
2498,swap_axes,ejar_correct_map,needle_5link,0.6230052005624407,0.6230052005624407,0.0,1
2498,swap_axes,ejar_assumed_map,needle_5link,0.5128692316951686,0.5173747711851308,0.00048341555400618214,1
2499,drop_y,raw_joint,heavy_3link,1.9052317696043266,1.9052317696043266,0.0,0
2499,drop_y,ejar_correct_map,heavy_3link,0.09015466293686722,0.09015466293686722,0.0,1
2499,drop_y,ejar_assumed_map,heavy_3link,0.026801589143679187,0.8121413497697426,0.033856992320775256,0
2500,identity,raw_joint,short_2link,0.8317184888949032,0.8317184888949032,0.0,0
2500,identity,ejar_correct_map,short_2link,0.2731468901133772,0.2731468901133772,0.0,1
2500,identity,ejar_assumed_map,short_2link,0.2731468901133772,0.2731468901133772,0.0,1
2501,rotate_30,raw_joint,soft_5link,0.9654373674088162,0.9654373674088162,0.0,0
2501,rotate_30,ejar_correct_map,soft_5link,0.07111701385285055,0.07111701385285055,0.0,1
2501,rotate_30,ejar_assumed_map,soft_5link,0.18091577207121345,0.5023848319355854,0.007482335967897888,1
2502,scale_x2,raw_joint,asym_3link,1.7372880309153051,1.7372880309153051,0.0,0
2502,scale_x2,ejar_correct_map,asym_3link,0.7035569063359836,0.7035569063359836,0.0,1
2502,scale_x2,ejar_assumed_map,asym_3link,0.7906516378115893,0.630242376659753,0.08332924090109364,1
2503,swap_axes,raw_joint,large_6link,1.0766635484053502,1.0766635484053502,0.0,0
2503,swap_axes,ejar_correct_map,large_6link,0.017122265209322043,0.017122265209322043,0.0,0
2503,swap_axes,ejar_assumed_map,large_6link,0.012397786211969797,1.190496300196962,0.025364341662269047,0
2504,drop_y,raw_joint,long_4link,0.9702925404965473,0.9702925404965473,0.0,0
2504,drop_y,ejar_correct_map,long_4link,0.5494669658596821,0.5494669658596821,0.0,1
2504,drop_y,ejar_assumed_map,long_4link,0.004566398590151216,0.9495045919378269,0.09574431340419903,0
2505,identity,raw_joint,wide_2link,0.9359946618903334,0.9359946618903334,0.0,0
2505,identity,ejar_correct_map,wide_2link,0.8136872536880254,0.8136872536880254,0.0,0
2505,identity,ejar_assumed_map,wide_2link,0.8136872536880254,0.8136872536880254,0.0,0
2506,rotate_30,raw_joint,snake_6link,0.9987260944414612,0.9987260944414612,0.0,0
2506,rotate_30,ejar_correct_map,snake_6link,0.31916775894947635,0.31916775894947635,0.0,1
2506,rotate_30,ejar_assumed_map,snake_6link,0.2483753694182289,0.5189151912185478,0.011496566709170581,1
2507,scale_x2,raw_joint,redundant_4link,0.9437753321026856,0.9437753321026856,0.0,0
2507,scale_x2,ejar_correct_map,redundant_4link,0.009512829136679637,0.009512829136679637,0.0,0
2507,scale_x2,ejar_assumed_map,redundant_4link,0.07123477968289739,0.4634045554915414,0.009865614958719066,1
2508,swap_axes,raw_joint,long_2link,0.9034812119251586,0.9034812119251586,0.0,0
2508,swap_axes,ejar_correct_map,long_2link,0.4092752001602836,0.4092752001602836,0.0,1
2508,swap_axes,ejar_assumed_map,long_2link,0.4637777862652288,0.5128619900948255,0.003684909550925361,1
2509,drop_y,raw_joint,needle_5link,0.7343780380607074,0.7343780380607074,0.0,0
2509,drop_y,ejar_correct_map,needle_5link,0.0018370090077138009,0.0018370090077138009,0.0,0
2509,drop_y,ejar_assumed_map,needle_5link,0.0067635953432200295,0.3230825081935459,0.007567404913357897,0
2510,identity,raw_joint,heavy_3link,1.2124410849341967,1.2124410849341967,0.0,0
2510,identity,ejar_correct_map,heavy_3link,0.00373758922472095,0.00373758922472095,0.0,0
2510,identity,ejar_assumed_map,heavy_3link,0.00373758922472095,0.00373758922472095,0.0,0
2511,rotate_30,raw_joint,short_2link,1.540088571409549,1.540088571409549,0.0,0
2511,rotate_30,ejar_correct_map,short_2link,0.001239839321943457,0.001239839321943457,0.0,0
2511,rotate_30,ejar_assumed_map,short_2link,0.4202187943705762,0.5615688327437035,0.006738835183843189,1
2512,scale_x2,raw_joint,soft_5link,1.4605021025749287,1.4605021025749287,0.0,0
2512,scale_x2,ejar_correct_map,soft_5link,0.1423730289595723,0.1423730289595723,0.0,1
2512,scale_x2,ejar_assumed_map,soft_5link,0.4963503545523788,0.4105215944390467,0.01883826250488619,1
2513,swap_axes,raw_joint,asym_3link,0.6667515227894603,0.6667515227894603,0.0,0
2513,swap_axes,ejar_correct_map,asym_3link,0.0017211880901565181,0.0017211880901565181,0.0,0
2513,swap_axes,ejar_assumed_map,asym_3link,0.0032123172027857406,0.11588124355223856,0.004162943152709847,0
2514,drop_y,raw_joint,large_6link,1.5204822867190697,1.5204822867190697,0.0,0
2514,drop_y,ejar_correct_map,large_6link,0.004251960426831169,0.004251960426831169,0.0,0
2514,drop_y,ejar_assumed_map,large_6link,0.0026434191906860812,0.42046143638056677,0.021384412269579135,0
2515,identity,raw_joint,long_4link,1.5943726807854415,1.5943726807854415,0.0,1
2515,identity,ejar_correct_map,long_4link,0.0027975493323505645,0.0027975493323505645,0.0,0
2515,identity,ejar_assumed_map,long_4link,0.0027975493323505645,0.0027975493323505645,0.0,0
2516,rotate_30,raw_joint,wide_2link,0.45214184607313523,0.45214184607313523,0.0,0
2516,rotate_30,ejar_correct_map,wide_2link,0.18957717075159275,0.18957717075159275,0.0,1
2516,rotate_30,ejar_assumed_map,wide_2link,0.45016768453466394,0.5895132786057488,0.014873397662276612,1
2517,scale_x2,raw_joint,snake_6link,0.5449513526008523,0.5449513526008523,0.0,0
2517,scale_x2,ejar_correct_map,snake_6link,0.0033892233535762163,0.0033892233535762163,0.0,0
2517,scale_x2,ejar_assumed_map,snake_6link,0.002344945158599595,0.30345633705748704,0.0019379637279905758,0
2518,swap_axes,raw_joint,redundant_4link,1.0826835166946094,1.0826835166946094,0.0,0
2518,swap_axes,ejar_correct_map,redundant_4link,0.012966401537593654,0.012966401537593654,0.0,0
2518,swap_axes,ejar_assumed_map,redundant_4link,0.015435921939924624,0.9119155717304323,0.0284920492886198,0
2519,drop_y,raw_joint,long_2link,0.9912979944729715,0.9912979944729715,0.0,0
2519,drop_y,ejar_correct_map,long_2link,0.9401480742842561,0.9401480742842561,0.0,1
2519,drop_y,ejar_assumed_map,long_2link,0.7739011089279705,0.9723924146416745,0.019636213303930068,1
2520,identity,raw_joint,needle_5link,1.3821431353371438,1.3821431353371438,0.0,0
2520,identity,ejar_correct_map,needle_5link,0.15070034476449265,0.15070034476449265,0.0,0
2520,identity,ejar_assumed_map,needle_5link,0.15070034476449265,0.15070034476449265,0.0,0
2521,rotate_30,raw_joint,heavy_3link,1.9056868173249217,1.9056868173249217,0.0,0
2521,rotate_30,ejar_correct_map,heavy_3link,0.04423753264804458,0.04423753264804458,0.0,0
2521,rotate_30,ejar_assumed_map,heavy_3link,0.05309569238923397,0.5031221304558245,0.001210134645595977,0
2522,scale_x2,raw_joint,short_2link,1.1024372951047399,1.1024372951047399,0.0,0
2522,scale_x2,ejar_correct_map,short_2link,0.3428602546518616,0.3428602546518616,0.0,0
2522,scale_x2,ejar_assumed_map,short_2link,0.0017777083733503136,0.8239902402834309,0.007360526808741238,0
2523,swap_axes,raw_joint,soft_5link,0.7203553859879439,0.7203553859879439,0.0,0
2523,swap_axes,ejar_correct_map,soft_5link,0.04936420976289286,0.04936420976289286,0.0,1
2523,swap_axes,ejar_assumed_map,soft_5link,0.2145628230308956,0.2550399868806287,0.001105301624082203,1
2524,drop_y,raw_joint,asym_3link,1.8863825574075412,1.8863825574075412,0.0,0
2524,drop_y,ejar_correct_map,asym_3link,0.004130076965060154,0.004130076965060154,0.0,0
2524,drop_y,ejar_assumed_map,asym_3link,0.00246241844487605,0.6717902871009361,0.02601982506128992,0
2525,identity,raw_joint,large_6link,1.8886730399321086,1.8886730399321086,0.0,0
2525,identity,ejar_correct_map,large_6link,0.662628296364649,0.662628296364649,0.0,1
2525,identity,ejar_assumed_map,large_6link,0.662628296364649,0.662628296364649,0.0,1
2526,rotate_30,raw_joint,long_4link,0.2335012954640338,0.2335012954640338,0.0,1
2526,rotate_30,ejar_correct_map,long_4link,0.14444298486230583,0.14444298486230583,0.0,1
2526,rotate_30,ejar_assumed_map,long_4link,0.13050898269911995,0.49747629731481385,0.044197363382923086,1
2527,scale_x2,raw_joint,wide_2link,0.6793128411269149,0.6793128411269149,0.0,1
2527,scale_x2,ejar_correct_map,wide_2link,0.6615840056840396,0.6615840056840396,0.0,1
2527,scale_x2,ejar_assumed_map,wide_2link,0.0019880873293451015,0.46559235181886727,0.02050016437837363,0
2528,swap_axes,raw_joint,snake_6link,0.7138594637596826,0.7138594637596826,0.0,0
2528,swap_axes,ejar_correct_map,snake_6link,0.0050266888527933755,0.0050266888527933755,0.0,0
2528,swap_axes,ejar_assumed_map,snake_6link,0.007150131339658789,1.6180645382067416,0.03484513102809565,0
2529,drop_y,raw_joint,redundant_4link,1.6158517640243408,1.6158517640243408,0.0,0
2529,drop_y,ejar_correct_map,redundant_4link,0.23423282041501534,0.23423282041501534,0.0,1
2529,drop_y,ejar_assumed_map,redundant_4link,0.010173863046823212,0.9497764962669484,0.05094497981404458,0
2530,identity,raw_joint,long_2link,1.4061630165086594,1.4061630165086594,0.0,0
2530,identity,ejar_correct_map,long_2link,0.9297074682732998,0.9297074682732998,0.0,1
2530,identity,ejar_assumed_map,long_2link,0.9297074682732998,0.9297074682732998,0.0,1
2531,rotate_30,raw_joint,needle_5link,1.0321091604844066,1.0321091604844066,0.0,0
2531,rotate_30,ejar_correct_map,needle_5link,0.007384475690270253,0.007384475690270253,0.0,0
2531,rotate_30,ejar_assumed_map,needle_5link,0.007197239973653512,0.5173954280808001,0.015950078503233402,0
2532,scale_x2,raw_joint,heavy_3link,1.6040823395509698,1.6040823395509698,0.0,0
2532,scale_x2,ejar_correct_map,heavy_3link,0.22274486864704796,0.22274486864704796,0.0,1
2532,scale_x2,ejar_assumed_map,heavy_3link,0.014280092830329674,0.30932032538827087,0.012634122853224012,0
2533,swap_axes,raw_joint,short_2link,0.5150410405173632,0.5150410405173632,0.0,0
2533,swap_axes,ejar_correct_map,short_2link,0.010642462158739279,0.010642462158739279,0.0,0
2533,swap_axes,ejar_assumed_map,short_2link,0.5925017324942428,1.3448968942572772,0.04257912313735666,1
2534,drop_y,raw_joint,soft_5link,0.741808402347713,0.741808402347713,0.0,0
2534,drop_y,ejar_correct_map,soft_5link,0.011343795890741559,0.011343795890741559,0.0,0
2534,drop_y,ejar_assumed_map,soft_5link,0.012724495052911367,0.06195631555578039,0.0014192211958954056,0
2535,identity,raw_joint,asym_3link,1.5069249839240126,1.5069249839240126,0.0,0
2535,identity,ejar_correct_map,asym_3link,0.42466006674204176,0.42466006674204176,0.0,0
2535,identity,ejar_assumed_map,asym_3link,0.42466006674204176,0.42466006674204176,0.0,0
2536,rotate_30,raw_joint,large_6link,0.9312984964234936,0.9312984964234936,0.0,0
2536,rotate_30,ejar_correct_map,large_6link,0.0067392333453823875,0.0067392333453823875,0.0,0
2536,rotate_30,ejar_assumed_map,large_6link,0.011511207552108738,0.5099006072882716,0.012946091332270648,0
2537,scale_x2,raw_joint,long_4link,0.8852814141407864,0.8852814141407864,0.0,0
2537,scale_x2,ejar_correct_map,long_4link,0.008609557868311836,0.008609557868311836,0.0,0
2537,scale_x2,ejar_assumed_map,long_4link,0.015148821126226224,0.35805958735037874,0.005122310403477675,0
2538,swap_axes,raw_joint,wide_2link,1.5978948527575203,1.5978948527575203,0.0,0
2538,swap_axes,ejar_correct_map,wide_2link,0.008273738578675308,0.008273738578675308,0.0,0
2538,swap_axes,ejar_assumed_map,wide_2link,0.008363164268183888,0.8961742032750203,0.03103731795744076,0
2539,drop_y,raw_joint,snake_6link,1.2970706365148217,1.2970706365148217,0.0,0
2539,drop_y,ejar_correct_map,snake_6link,0.01181394158052738,0.01181394158052738,0.0,0
2539,drop_y,ejar_assumed_map,snake_6link,0.012103936185483109,0.9495281908398966,0.008371347115542549,0
2540,identity,raw_joint,redundant_4link,0.5332062698257569,0.5332062698257569,0.0,0
2540,identity,ejar_correct_map,redundant_4link,0.006671315503413677,0.006671315503413677,0.0,0
2540,identity,ejar_assumed_map,redundant_4link,0.006671315503413677,0.006671315503413677,0.0,0
2541,rotate_30,raw_joint,long_2link,1.2728517850862286,1.2728517850862286,0.0,0
2541,rotate_30,ejar_correct_map,long_2link,0.034374467140956905,0.034374467140956905,0.0,1
2541,rotate_30,ejar_assumed_map,long_2link,0.001694423895090465,0.5186853488718565,0.035624657508975484,0
2542,scale_x2,raw_joint,needle_5link,1.405178105862426,1.405178105862426,0.0,1
2542,scale_x2,ejar_correct_map,needle_5link,0.006857761653723644,0.006857761653723644,0.0,0
2542,scale_x2,ejar_assumed_map,needle_5link,0.012937325394386866,0.8534193051486735,0.01839187616350096,0
2543,swap_axes,raw_joint,heavy_3link,0.4527673927113059,0.4527673927113059,0.0,0
2543,swap_axes,ejar_correct_map,heavy_3link,0.006217028494086242,0.006217028494086242,0.0,0
2543,swap_axes,ejar_assumed_map,heavy_3link,0.012214726443144988,1.3956480191048264,0.03944076121990144,0
